phrase_id,language,text,noise_level,is_distress,confidence_label,detected_entities
DP001535,si,උදව් කරන්න මට භයනක් දෙයක් වෙනවා,0.02,1,0.78,locations=[];threats=[]
DP001536,si,මාව කොල්ල කෑවා පොලිසියට කියන්න,0.01,1,0.78,locations=[];threats=[]
DP001537,si,මිතුරා අසනීප ඇම්බියුලන්ස් කතා කරන්න,0.2,1,0.76,locations=[];threats=[]
DP001538,si,උදව් කරන්න මට භයනක් දෙයක් වෙනවා,0.02,1,0.78,locations=[];threats=[]
DP001539,ko,누군가 저를 따라오고 있습니다,0.01,1,0.8,locations=[];threats=[]
DP001540,en,Enjoyed a great meal at a local restaurant,0.07,0,0.82,locations=[];threats=[]
DP001541,en,I feel unsafe send help,0.03,1,0.95,locations=[];threats=['unsafe']
DP001542,en,Help me please I am in danger,0.1,1,0.77,locations=[];threats=['danger']
DP001543,si,මම බිය වෙලා ඉන්නවා,0.05,1,0.89,locations=[];threats=[]
DP001544,ar,شخص ما يتبعني,0.09,1,0.86,locations=[];threats=[]
DP001545,fr,Au secours quelqu'un me suit,0.21,1,0.77,locations=[];threats=[]
DP001546,si,මාව කොල්ල කෑවා පොලිසියට කියන්න,0.01,1,0.78,locations=[];threats=[]
DP001547,si,මාව කොල්ල කෑවා පොලිසියට කියන්න,0.01,1,0.78,locations=[];threats=[]
DP001548,en,They harassed me near the beach,0.18,1,0.99,locations=[];threats=['harass']
DP001549,en,The beach in Mirissa is beautiful today,0.09,0,0.83,locations=[];threats=[]
DP001550,en,My friend is unconscious call ambulance,0.17,1,0.9,locations=[];threats=[]
DP001551,en,I am scared and lost please assist,0.05,1,0.84,locations=[];threats=[]
DP001552,en,I have been robbed call police now,0.3,1,0.83,locations=[];threats=[]
DP001553,ar,ساعدني من فضلك أنا في خطر,0.16,1,0.92,locations=[];threats=[]
DP001554,en,I have been robbed call police now,0.3,1,0.83,locations=[];threats=[]
DP001555,si,හදිසිය — දැනම සහාය අවශ්‍යයි,0.3,1,0.84,locations=[];threats=[]
DP001556,si,මම බිය වෙලා ඉන්නවා,0.05,1,0.89,locations=[];threats=[]
DP001557,ar,شخص ما يتبعني,0.09,1,0.86,locations=[];threats=[]
DP001558,en,I have been robbed call police now,0.3,1,0.83,locations=[];threats=[]
DP001559,en,The beach in Mirissa is beautiful today,0.09,0,0.83,locations=[];threats=[]
DP001560,en,I feel unsafe send help,0.03,1,0.95,locations=[];threats=['unsafe']
DP001561,en,Emergency I need help immediately,0.2,1,0.88,locations=[];threats=['emergency']
DP001562,zh,有人跟踪我,0.25,1,0.82,locations=[];threats=[]
DP001563,si,හදිසිය — දැනම සහාය අවශ්‍යයි,0.3,1,0.84,locations=[];threats=[]
DP001564,en,Enjoyed a great meal at a local restaurant,0.07,0,0.82,locations=[];threats=[]
DP001565,si,මාව කොල්ල කෑවා පොලිසියට කියන්න,0.01,1,0.78,locations=[];threats=[]
DP001566,si,දේශීය අවන්හලක හොඳ කෑමක් ගත්තා,0.12,0,0.94,locations=[];threats=[]
DP001567,ta,உணவகத்தில் சாப்பிட்டேன்,0.03,0,0.87,locations=[];threats=[]
DP001568,en,I feel unsafe send help,0.03,1,0.95,locations=[];threats=['unsafe']
DP001569,si,මම බිය වෙලා ඉන්නවා,0.05,1,0.89,locations=[];threats=[]
DP001570,ta,கொள்ளை அடிக்கப்பட்டேன் போலீஸ் அழைக்கவும்,0.32,1,0.84,locations=[];threats=[]
DP001571,ta,கொள்ளை அடிக்கப்பட்டேன் போலீஸ் அழைக்கவும்,0.32,1,0.84,locations=[];threats=[]
DP001572,en,Emergency I need help immediately,0.2,1,0.88,locations=[];threats=['emergency']
DP001573,zh,有人跟踪我,0.25,1,0.82,locations=[];threats=[]
DP001574,ar,شخص ما يتبعني,0.09,1,0.86,locations=[];threats=[]
DP001575,en,Help me please I am in danger,0.1,1,0.77,locations=[];threats=['danger']
DP001576,fr,Au secours quelqu'un me suit,0.21,1,0.77,locations=[];threats=[]
DP001577,en,The beach in Mirissa is beautiful today,0.09,0,0.83,locations=[];threats=[]
DP001578,en,I feel unsafe send help,0.03,1,0.95,locations=[];threats=['unsafe']
DP001579,en,Stolen passport need embassy help,0.44,1,0.97,locations=[];threats=['stolen']
DP001580,fr,Au secours quelqu'un me suit,0.21,1,0.77,locations=[];threats=[]
DP001581,si,මාව හිරිහැරයට ලක් කළා,0.08,1,0.99,locations=[];threats=[]
DP001582,en,Emergency I need help immediately,0.2,1,0.88,locations=[];threats=['emergency']
DP001583,en,I feel unsafe send help,0.03,1,0.95,locations=[];threats=['unsafe']
DP001584,en,I have been robbed call police now,0.3,1,0.83,locations=[];threats=[]
DP001585,es,Ayúdame por favor estoy en peligro,0.47,1,0.98,locations=[];threats=[]
DP001586,zh,有人跟踪我,0.25,1,0.82,locations=[];threats=[]
DP001587,si,මිතුරා අසනීප ඇම්බියුලන්ස් කතා කරන්න,0.2,1,0.76,locations=[];threats=[]
DP001588,es,Ayúdame por favor estoy en peligro,0.47,1,0.98,locations=[];threats=[]
DP001589,en,I have been robbed call police now,0.3,1,0.83,locations=[];threats=[]
DP001590,ta,கொள்ளை அடிக்கப்பட்டேன் போலீஸ் அழைக்கவும்,0.32,1,0.84,locations=[];threats=[]
DP001591,en,Drunk driver almost hit me,0.16,1,0.75,locations=[];threats=[]
DP001592,ta,நண்பர் மயக்கமடைந்துள்ளார் ஆம்புலன்ஸ் அழைக்கவும்,0.3,1,0.89,locations=[];threats=[]
DP001593,en,Help me please I am in danger,0.1,1,0.77,locations=[];threats=['danger']
DP001594,fr,Au secours quelqu'un me suit,0.21,1,0.77,locations=[];threats=[]
DP001595,fr,Aidez-moi s'il vous plaît je suis en danger,0.33,1,0.92,locations=[];threats=['danger']
DP001596,ta,நண்பர் மயக்கமடைந்துள்ளார் ஆம்புலன்ஸ் அழைக்கவும்,0.3,1,0.89,locations=[];threats=[]
DP001597,en,The beach in Mirissa is beautiful today,0.09,0,0.83,locations=[];threats=[]
DP001598,ta,நண்பர் மயக்கமடைந்துள்ளார் ஆம்புலன்ஸ் அழைக்கவும்,0.3,1,0.89,locations=[];threats=[]
DP001599,ko,누군가 저를 따라오고 있습니다,0.01,1,0.8,locations=[];threats=[]
DP001600,si,මම බිය වෙලා ඉන්නවා,0.05,1,0.89,locations=[];threats=[]
DP001601,en,The beach in Mirissa is beautiful today,0.09,0,0.83,locations=[];threats=[]
DP001602,si,දේශීය අවන්හලක හොඳ කෑමක් ගත්තා,0.12,0,0.94,locations=[];threats=[]
DP001603,zh,有人跟踪我,0.25,1,0.82,locations=[];threats=[]
DP001604,si,මාව හිරිහැරයට ලක් කළා,0.08,1,0.99,locations=[];threats=[]
DP001605,en,Enjoyed a great meal at a local restaurant,0.07,0,0.82,locations=[];threats=[]
DP001606,zh,有人跟踪我,0.25,1,0.82,locations=[];threats=[]
DP001607,en,Checking in to my hotel now,0.17,0,0.96,locations=[];threats=[]
DP001608,zh,救命我有危险,0.31,1,0.89,locations=[];threats=[]
DP001609,en,I have been robbed call police now,0.3,1,0.83,locations=[];threats=[]
DP001610,si,මාව කොල්ල කෑවා පොලිසියට කියන්න,0.01,1,0.78,locations=[];threats=[]
DP001611,ko,누군가 저를 따라오고 있습니다,0.01,1,0.8,locations=[];threats=[]
DP001612,en,I feel unsafe send help,0.03,1,0.95,locations=[];threats=['unsafe']
DP001613,ar,ساعدني من فضلك أنا في خطر,0.16,1,0.92,locations=[];threats=[]
DP001614,ta,பாதுகாப்பற்று உணர்கிறேன்,0.07,1,0.82,locations=[];threats=[]
DP001615,si,මාව කොල්ල කෑවා පොලිසියට කියන්න,0.01,1,0.78,locations=[];threats=[]
DP001616,en,I have been robbed call police now,0.3,1,0.83,locations=[];threats=[]
DP001617,ar,شخص ما يتبعني,0.09,1,0.86,locations=[];threats=[]
DP001618,en,Enjoyed a great meal at a local restaurant,0.07,0,0.82,locations=[];threats=[]
DP001619,en,Drunk driver almost hit me,0.16,1,0.75,locations=[];threats=[]
DP001620,zh,有人跟踪我,0.25,1,0.82,locations=[];threats=[]
DP001621,en,I feel unsafe send help,0.03,1,0.95,locations=[];threats=['unsafe']
DP001622,en,Stolen passport need embassy help,0.44,1,0.97,locations=[];threats=['stolen']
DP001623,si,මාව හිරිහැරයට ලක් කළා,0.08,1,0.99,locations=[];threats=[]
DP001624,ta,இன்று கடற்கரை மிகவும் அழகாக உள்ளது,0.13,0,0.98,locations=[];threats=[]
DP001625,si,මාව කොල්ල කෑවා පොලිසියට කියන්න,0.01,1,0.78,locations=[];threats=[]
DP001626,si,මාව කොල්ල කෑවා පොලිසියට කියන්න,0.01,1,0.78,locations=[];threats=[]
DP001627,fr,Au secours quelqu'un me suit,0.21,1,0.77,locations=[];threats=[]
DP001628,fr,Au secours quelqu'un me suit,0.21,1,0.77,locations=[];threats=[]
DP001629,zh,救命我有危险,0.31,1,0.89,locations=[];threats=[]
DP001630,si,මම බිය වෙලා ඉන්නවා,0.05,1,0.89,locations=[];threats=[]
DP001631,en,Visited the temple in Kandy,0.0,0,0.85,locations=[];threats=[]
DP001632,en,Enjoyed a great meal at a local restaurant,0.07,0,0.82,locations=[];threats=[]
DP001633,en,Checking in to my hotel now,0.17,0,0.96,locations=[];threats=[]
DP001634,ar,شخص ما يتبعني,0.09,1,0.86,locations=[];threats=[]
DP001635,en,I have been robbed call police now,0.3,1,0.83,locations=[];threats=[]
DP001636,ko,누군가 저를 따라오고 있습니다,0.01,1,0.8,locations=[];threats=[]
DP001637,ta,இன்று கடற்கரை மிகவும் அழகாக உள்ளது,0.13,0,0.98,locations=[];threats=[]
DP001638,en,I am scared and lost please assist,0.05,1,0.84,locations=[];threats=[]
DP001639,en,I have been robbed call police now,0.3,1,0.83,locations=[];threats=[]
DP001640,zh,有人跟踪我,0.25,1,0.82,locations=[];threats=[]
DP001641,en,The beach in Mirissa is beautiful today,0.09,0,0.83,locations=[];threats=[]
DP001642,en,Checking in to my hotel now,0.17,0,0.96,locations=[];threats=[]
DP001643,si,හදිසිය — දැනම සහාය අවශ්‍යයි,0.3,1,0.84,locations=[];threats=[]
DP001644,en,My friend is unconscious call ambulance,0.17,1,0.9,locations=[];threats=[]
DP001645,fr,Au secours quelqu'un me suit,0.21,1,0.77,locations=[];threats=[]
DP001646,de,Hilfe bitte ich bin in Gefahr,0.4,1,0.98,locations=[];threats=[]
DP001647,en,I am scared and lost please assist,0.05,1,0.84,locations=[];threats=[]
DP001648,fr,Au secours quelqu'un me suit,0.21,1,0.77,locations=[];threats=[]
DP001649,en,Drunk driver almost hit me,0.16,1,0.75,locations=[];threats=[]
DP001650,en,I have been robbed call police now,0.3,1,0.83,locations=[];threats=[]
DP001651,zh,救命我有危险,0.31,1,0.89,locations=[];threats=[]
DP001652,ta,இன்று கடற்கரை மிகவும் அழகாக உள்ளது,0.13,0,0.98,locations=[];threats=[]
DP001653,fr,Au secours quelqu'un me suit,0.21,1,0.77,locations=[];threats=[]
DP001654,en,Visited the temple in Kandy,0.0,0,0.85,locations=[];threats=[]
DP001655,en,I feel unsafe send help,0.03,1,0.95,locations=[];threats=['unsafe']
DP001656,si,මම බිය වෙලා ඉන්නවා,0.05,1,0.89,locations=[];threats=[]
DP001657,si,දේශීය අවන්හලක හොඳ කෑමක් ගත්තා,0.12,0,0.94,locations=[];threats=[]
DP001658,es,Ayúdame por favor estoy en peligro,0.47,1,0.98,locations=[];threats=[]
DP001659,en,I am scared and lost please assist,0.05,1,0.84,locations=[];threats=[]
DP001660,si,මාව හිරිහැරයට ලක් කළා,0.08,1,0.99,locations=[];threats=[]
DP001661,ar,ساعدني من فضلك أنا في خطر,0.16,1,0.92,locations=[];threats=[]
DP001662,en,I have been robbed call police now,0.3,1,0.83,locations=[];threats=[]
DP001663,en,I have been robbed call police now,0.3,1,0.83,locations=[];threats=[]
DP001664,si,මාව කොල්ල කෑවා පොලිසියට කියන්න,0.01,1,0.78,locations=[];threats=[]
DP001665,si,උදව් කරන්න මට භයනක් දෙයක් වෙනවා,0.02,1,0.78,locations=[];threats=[]
DP001666,es,Alguien me está siguiendo,0.06,1,0.89,locations=[];threats=[]
DP001667,ar,شخص ما يتبعني,0.09,1,0.86,locations=[];threats=[]
DP001668,en,Help me please I am in danger,0.1,1,0.77,locations=[];threats=['danger']
DP001669,si,උදව් කරන්න මට භයනක් දෙයක් වෙනවා,0.02,1,0.78,locations=[];threats=[]
DP001670,fr,Au secours quelqu'un me suit,0.21,1,0.77,locations=[];threats=[]
DP001671,ta,உணவகத்தில் சாப்பிட்டேன்,0.03,0,0.87,locations=[];threats=[]
DP001672,ta,உதவுங்கள் என்னை யாரோ பின்தொடர்கிறார்கள்,0.41,1,0.77,locations=[];threats=[]
DP001673,en,I have been robbed call police now,0.3,1,0.83,locations=[];threats=[]
DP001674,ta,உணவகத்தில் சாப்பிட்டேன்,0.03,0,0.87,locations=[];threats=[]
DP001675,en,I have been robbed call police now,0.3,1,0.83,locations=[];threats=[]
DP001676,en,I have been robbed call police now,0.3,1,0.83,locations=[];threats=[]
DP001677,si,උදව් කරන්න මට භයනක් දෙයක් වෙනවා,0.02,1,0.78,locations=[];threats=[]
DP001678,si,මාව කොල්ල කෑවා පොලිසියට කියන්න,0.01,1,0.78,locations=[];threats=[]
DP001679,ta,உதவுங்கள் என்னை யாரோ பின்தொடர்கிறார்கள்,0.41,1,0.77,locations=[];threats=[]
DP001680,en,I have been robbed call police now,0.3,1,0.83,locations=[];threats=[]
DP001681,en,My friend is unconscious call ambulance,0.17,1,0.9,locations=[];threats=[]
DP001682,si,මම බිය වෙලා ඉන්නවා,0.05,1,0.89,locations=[];threats=[]
DP001683,ar,شخص ما يتبعني,0.09,1,0.86,locations=[];threats=[]
DP001684,zh,有人跟踪我,0.25,1,0.82,locations=[];threats=[]
DP001685,si,මාව කොල්ල කෑවා පොලිසියට කියන්න,0.01,1,0.78,locations=[];threats=[]
DP001686,si,මත් ධාවකයෙකු මා ඉදිරිපිට ගිහින්,0.44,1,0.98,locations=[];threats=[]
DP001687,en,They harassed me near the beach,0.18,1,0.99,locations=[];threats=['harass']
DP001688,en,They harassed me near the beach,0.18,1,0.99,locations=[];threats=['harass']
DP001689,si,දිනන ලද ගෙවීමකින් උදව් ඕනා,0.28,1,0.88,locations=[];threats=[]
DP001690,en,Help me please I am in danger,0.1,1,0.77,locations=[];threats=['danger']
DP001691,en,Stolen passport need embassy help,0.44,1,0.97,locations=[];threats=['stolen']
DP001692,de,Jemand folgt mir,0.17,1,0.98,locations=[];threats=[]
DP001693,ta,நண்பர் மயக்கமடைந்துள்ளார் ஆம்புலன்ஸ் அழைக்கவும்,0.3,1,0.89,locations=[];threats=[]
DP001694,fr,Au secours quelqu'un me suit,0.21,1,0.77,locations=[];threats=[]
DP001695,si,උදව් කරන්න මට භයනක් දෙයක් වෙනවා,0.02,1,0.78,locations=[];threats=[]
DP001696,ta,தொல்லை கொடுத்தார்கள் கடற்கரையில்,0.04,1,0.99,locations=[];threats=[]
